transaction_id,customer_id,transaction_date,merchant,category,amount,state,is_fraud
T001526,C0041,2024-09-19,Netflix,Entertainment,30.05,TX,0
T001527,C0135,2024-04-22,Walmart,Shopping,158.74,DC,0
T001528,C0031,2024-01-24,Marriott,Travel,450.17,NY,0
T001529,C0164,2024-03-09,Uber,Travel,252.83,NY,0
T001530,C0165,2024-09-30,AMC Theaters,Entertainment,11.39,FL,0
T001531,C0162,2024-02-12,LabCorp,Healthcare,284.46,TX,0
T001532,C0068,2024-11-09,Airbnb,Travel,271.17,FL,0
T001533,C0161,2024-04-22,Safeway,Groceries,151.49,FL,0
T001534,C0066,2024-12-18,Whole Foods,Groceries,88.76,FL,0
T001535,C0161,2024-04-22,Steam,Entertainment,22.83,FL,0
T001536,C0162,2024-08-16,BP,Gas,33.9,TX,0
T001537,C0095,2024-02-17,Airbnb,Travel,421.97,IL,0
T001538,C0046,2024-04-02,Steam,Entertainment,907.3,IL,1
T001539,C0046,2024-02-05,BP,Gas,28.61,IL,0
T001540,C0117,2024-09-26,Shell,Gas,28.24,MD,0
T001541,C0004,2024-07-15,Local Bistro,Dining,12.28,MD,0
T001542,C0196,2024-05-07,Trader Joes,Groceries,158.62,TX,0
T001543,C0161,2024-02-24,Whole Foods,Groceries,117.63,FL,0
T001544,C0182,2024-03-12,Starbucks,Dining,62.85,TX,0
T001545,C0114,2024-06-18,Uber,Travel,409.18,FL,0
T001546,C0140,2024-01-11,Amazon,Shopping,415.09,DC,0
T001547,C0076,2024-03-13,Local Bistro,Dining,10.13,VA,0
T001548,C0059,2024-03-16,Chevron,Gas,41.2,TX,0
T001549,C0176,2024-09-08,Shell,Gas,30.17,VA,0
T001550,C0027,2024-02-09,Walmart,Shopping,313.61,MD,0
T001551,C0022,2024-04-01,Trader Joes,Groceries,97.15,NY,0
T001552,C0047,2024-12-07,BP,Gas,61.23,VA,0
T001553,C0074,2024-05-18,CVS Pharmacy,Healthcare,275.71,VA,0
T001554,C0068,2024-03-17,Chipotle,Dining,95.56,FL,0
T001555,C0038,2024-09-01,Chevron,Gas,68.88,DC,0
T001556,C0110,2024-02-16,Target,Shopping,171.68,VA,0
T001557,C0197,2024-06-12,ExxonMobil,Gas,49.65,FL,0
T001558,C0106,2024-11-30,Walgreens,Healthcare,277.27,MD,0
T001559,C0141,2024-09-29,DC Water,Utilities,121.16,VA,0
T001560,C0022,2024-12-25,BP,Gas,25.24,NY,0
T001561,C0053,2024-10-12,Safeway,Groceries,105.31,DC,0
T001562,C0029,2024-07-03,Safeway,Groceries,172.78,NY,0
T001563,C0036,2024-03-14,Best Buy,Shopping,420.1,IL,0
T001564,C0108,2024-04-24,AMC Theaters,Entertainment,8.07,FL,0
T001565,C0179,2024-01-14,Airbnb,Travel,572.09,IL,0
T001566,C0014,2024-09-01,Chipotle,Dining,102.12,TX,0
T001567,C0008,2024-03-13,Uber,Travel,109.24,FL,0
T001568,C0146,2024-04-03,BP,Gas,48.19,DC,0
T001569,C0136,2024-07-29,Best Buy,Shopping,365.44,FL,0
T001570,C0166,2024-02-26,Safeway,Groceries,48.06,NY,0
T001571,C0009,2024-01-06,Marriott,Travel,347.29,CA,0
T001572,C0117,2024-12-29,Walmart,Shopping,125.25,MD,0
T001573,C0070,2024-03-05,Local Bistro,Dining,91.74,IL,0
T001574,C0015,2024-04-04,Steam,Entertainment,50.24,CA,0
T001575,C0155,2024-09-01,Local Bistro,Dining,44.45,CA,0
T001576,C0098,2024-07-09,Delta Airlines,Travel,534.99,CA,0
T001577,C0028,2024-07-04,Chipotle,Dining,76.35,DC,0
T001578,C0008,2024-03-24,Spotify,Entertainment,34.79,FL,0
T001579,C0153,2024-04-06,Safeway,Groceries,119.3,NY,0
T001580,C0009,2024-02-13,Spotify,Entertainment,58.72,CA,0
T001581,C0145,2024-01-25,Verizon,Utilities,83.48,DC,0
T001582,C0003,2024-07-22,LabCorp,Healthcare,155.06,DC,0
T001583,C0101,2024-12-25,Walgreens,Healthcare,205.66,CA,0
T001584,C0190,2024-01-13,Starbucks,Dining,74.59,NY,0
T001585,C0151,2024-03-23,Safeway,Groceries,47.28,IL,0
T001586,C0161,2024-04-20,Starbucks,Dining,98.82,FL,0
T001587,C0197,2024-08-17,Uber,Travel,639.01,FL,0
T001588,C0093,2024-12-30,Shell,Gas,66.45,VA,0
T001589,C0054,2024-10-17,Starbucks,Dining,79.06,CA,0
T001590,C0004,2024-10-07,Uber,Travel,700.65,MD,0
T001591,C0023,2024-08-20,Verizon,Utilities,83.33,CA,0
T001592,C0042,2024-10-22,McDonalds,Dining,49.97,IL,0
T001593,C0046,2024-08-30,Dominion Energy,Utilities,196.34,IL,0
T001594,C0114,2024-10-18,Delta Airlines,Travel,416.19,FL,0
T001595,C0074,2024-11-13,Chevron,Gas,75.03,VA,0
T001596,C0094,2024-02-12,LabCorp,Healthcare,207.84,NY,0
T001597,C0068,2024-05-05,Whole Foods,Groceries,145.95,FL,0
T001598,C0040,2024-07-11,McDonalds,Dining,27.4,FL,0
T001599,C0019,2024-08-24,Steam,Entertainment,41.8,TX,0
T001600,C0120,2024-02-13,Verizon,Utilities,60.65,NY,0
T001601,C0102,2024-07-24,BP,Gas,39.72,VA,0
T001602,C0155,2024-12-25,Comcast,Utilities,156.02,CA,0
T001603,C0117,2024-08-28,Trader Joes,Groceries,46.19,MD,0
T001604,C0146,2024-02-01,Kroger,Groceries,188.56,DC,0
T001605,C0111,2024-01-28,Comcast,Utilities,2396.54,FL,1
T001606,C0109,2024-11-21,Walmart,Shopping,100.41,NY,0
T001607,C0071,2024-06-01,Shell,Gas,72.43,NY,0
T001608,C0108,2024-04-04,Spotify,Entertainment,50.68,FL,0
T001609,C0110,2024-03-25,LabCorp,Healthcare,67.6,VA,0
T001610,C0124,2024-12-22,Comcast,Utilities,104.25,CA,0
T001611,C0147,2024-10-14,Shell,Gas,66.98,DC,0
T001612,C0020,2024-12-06,Uber,Travel,789.78,MD,0
T001613,C0191,2024-03-18,CVS Pharmacy,Healthcare,269.99,VA,0
T001614,C0128,2024-12-11,CVS Pharmacy,Healthcare,127.85,NY,0
T001615,C0001,2024-11-20,Comcast,Utilities,106.39,MD,0
T001616,C0025,2024-04-06,Trader Joes,Groceries,95.63,TX,0
T001617,C0043,2024-06-27,BP,Gas,32.59,VA,0
T001618,C0174,2024-07-05,Safeway,Groceries,22.91,DC,0
T001619,C0129,2024-11-28,Local Bistro,Dining,119.9,NY,0
T001620,C0091,2024-09-24,Urgent Care,Healthcare,292.48,NY,0
T001621,C0046,2024-07-10,DC Water,Utilities,60.07,IL,0
T001622,C0139,2024-05-25,Chevron,Gas,70.71,TX,0
T001623,C0112,2024-02-14,Amazon,Shopping,405.88,TX,0
T001624,C0167,2024-02-23,Kroger,Groceries,109.35,MD,0
T001625,C0140,2024-09-14,Local Bistro,Dining,73.94,DC,0
T001626,C0075,2024-04-24,BP,Gas,66.61,VA,0
T001627,C0030,2024-03-04,Steam,Entertainment,24.28,FL,0
T001628,C0119,2024-01-04,Chevron,Gas,76.38,DC,0
T001629,C0130,2024-12-03,Walmart,Shopping,143.28,CA,0
T001630,C0107,2024-07-31,Netflix,Entertainment,2476.28,MD,1
T001631,C0133,2024-03-28,LabCorp,Healthcare,288.16,VA,0
T001632,C0062,2024-11-11,BP,Gas,58.67,IL,0
T001633,C0148,2024-11-21,BP,Gas,43.42,FL,0
T001634,C0104,2024-08-11,Walgreens,Healthcare,76.98,IL,0
T001635,C0033,2024-11-17,Local Bistro,Dining,110.83,TX,0
T001636,C0041,2024-02-17,Walgreens,Healthcare,37.05,TX,0
T001637,C0161,2024-11-12,Delta Airlines,Travel,580.68,FL,0
T001638,C0021,2024-03-07,Shell,Gas,79.0,NY,0
T001639,C0200,2024-05-02,Walgreens,Healthcare,199.23,NY,0
T001640,C0050,2024-05-13,Steam,Entertainment,41.26,MD,0
T001641,C0037,2024-02-26,Whole Foods,Groceries,102.64,IL,0
T001642,C0028,2024-05-14,Uber,Travel,720.95,DC,0
T001643,C0127,2024-07-19,Walgreens,Healthcare,39.19,DC,0
T001644,C0106,2024-11-16,Local Bistro,Dining,18.39,MD,0
T001645,C0097,2024-03-23,Urgent Care,Healthcare,946.69,FL,1
T001646,C0146,2024-06-24,Whole Foods,Groceries,198.87,DC,0
T001647,C0158,2024-09-24,Trader Joes,Groceries,153.51,TX,0
T001648,C0050,2024-09-22,Whole Foods,Groceries,112.11,MD,0
T001649,C0094,2024-01-16,Starbucks,Dining,46.03,NY,0
T001650,C0187,2024-05-20,Uber,Travel,411.18,MD,0
T001651,C0090,2024-09-10,Best Buy,Shopping,226.49,DC,0
T001652,C0050,2024-04-11,Target,Shopping,348.22,MD,0
T001653,C0072,2024-10-25,Shell,Gas,67.59,VA,0
T001654,C0043,2024-08-09,Steam,Entertainment,53.56,VA,0
T001655,C0192,2024-11-14,Walmart,Shopping,67.17,FL,0
T001656,C0052,2024-11-19,LabCorp,Healthcare,247.61,CA,0
T001657,C0009,2024-05-30,Best Buy,Shopping,307.88,CA,0
T001658,C0136,2024-01-16,Urgent Care,Healthcare,43.25,FL,0
T001659,C0110,2024-05-05,Uber,Travel,104.48,VA,0
T001660,C0096,2024-03-03,Uber,Travel,57.22,FL,0
T001661,C0184,2024-08-26,Walgreens,Healthcare,174.57,NY,0
T001662,C0060,2024-05-25,Local Bistro,Dining,76.2,VA,0
T001663,C0027,2024-10-20,Amazon,Shopping,447.94,MD,0
T001664,C0194,2024-06-12,ExxonMobil,Gas,31.89,NY,0
T001665,C0127,2024-05-20,Verizon,Utilities,101.61,DC,0
T001666,C0044,2024-05-01,Urgent Care,Healthcare,177.16,DC,0
T001667,C0165,2024-05-25,Kroger,Groceries,43.59,FL,0
T001668,C0010,2024-11-26,Safeway,Groceries,22.93,DC,0
T001669,C0107,2024-06-11,Walmart,Shopping,380.54,MD,0
T001670,C0143,2024-11-09,Urgent Care,Healthcare,23.65,NY,0
T001671,C0117,2024-07-10,Verizon,Utilities,189.41,MD,0
T001672,C0058,2024-03-12,Whole Foods,Groceries,38.92,IL,0
T001673,C0177,2024-03-28,BP,Gas,25.28,NY,0
T001674,C0095,2024-05-12,Whole Foods,Groceries,179.0,IL,0
T001675,C0013,2024-05-15,Amazon,Shopping,174.72,MD,0
T001676,C0098,2024-03-11,Target,Shopping,297.97,CA,0
T001677,C0082,2024-11-22,Airbnb,Travel,385.08,MD,0
T001678,C0136,2024-12-04,Steam,Entertainment,31.96,FL,0
T001679,C0198,2024-02-17,Comcast,Utilities,74.85,DC,0
T001680,C0022,2024-12-03,Walgreens,Healthcare,197.67,NY,0
T001681,C0178,2024-09-10,Chipotle,Dining,1040.34,TX,1
T001682,C0099,2024-02-23,Steam,Entertainment,23.72,FL,0
T001683,C0195,2024-12-28,LabCorp,Healthcare,141.67,DC,0
T001684,C0130,2024-04-22,Starbucks,Dining,110.84,CA,0
T001685,C0116,2024-04-06,Steam,Entertainment,8.78,MD,0
T001686,C0176,2024-03-16,Amazon,Shopping,238.56,VA,0
T001687,C0029,2024-08-23,Netflix,Entertainment,2154.71,NY,1
T001688,C0116,2024-03-01,LabCorp,Healthcare,278.81,MD,0
T001689,C0111,2024-07-22,AMC Theaters,Entertainment,32.62,FL,0
T001690,C0014,2024-07-08,Dominion Energy,Utilities,46.63,TX,0
T001691,C0188,2024-05-30,BP,Gas,31.37,NY,0
T001692,C0071,2024-02-25,DC Water,Utilities,145.8,NY,0
T001693,C0029,2024-01-28,Netflix,Entertainment,54.23,NY,0
T001694,C0062,2024-05-21,Chipotle,Dining,34.91,IL,0
T001695,C0184,2024-07-20,Chevron,Gas,26.08,NY,0
T001696,C0178,2024-04-15,Best Buy,Shopping,97.95,TX,0
T001697,C0164,2024-01-02,Walmart,Shopping,60.71,NY,0
T001698,C0180,2024-12-18,Dominion Energy,Utilities,70.57,IL,0
T001699,C0018,2024-06-19,Marriott,Travel,724.9,CA,0
T001700,C0004,2024-06-20,DC Water,Utilities,33.54,MD,0
T001701,C0020,2024-10-31,Delta Airlines,Travel,314.11,MD,0
T001702,C0001,2024-08-29,Comcast,Utilities,48.6,MD,0
T001703,C0146,2024-09-25,Target,Shopping,259.03,DC,0
T001704,C0199,2024-06-04,Chipotle,Dining,98.43,IL,0
T001705,C0126,2024-12-05,LabCorp,Healthcare,151.08,MD,0
T001706,C0004,2024-12-29,LabCorp,Healthcare,106.78,MD,0
T001707,C0170,2024-05-18,Verizon,Utilities,146.58,FL,0
T001708,C0006,2024-04-22,Airbnb,Travel,544.53,NY,0
T001709,C0128,2024-10-22,Trader Joes,Groceries,153.38,NY,0
T001710,C0093,2024-04-09,Netflix,Entertainment,55.64,VA,0
T001711,C0028,2024-09-26,Best Buy,Shopping,99.85,DC,0
T001712,C0090,2024-10-28,Urgent Care,Healthcare,131.02,DC,0
T001713,C0080,2024-10-23,Netflix,Entertainment,33.6,IL,0
T001714,C0157,2024-08-20,Local Bistro,Dining,72.33,FL,0
T001715,C0089,2024-01-05,Amazon,Shopping,256.98,IL,0
T001716,C0120,2024-11-15,Uber,Travel,468.61,NY,0
T001717,C0125,2024-05-30,Amazon,Shopping,22.56,DC,0
T001718,C0073,2024-09-07,Chipotle,Dining,43.64,NY,0
T001719,C0170,2024-05-08,Whole Foods,Groceries,44.79,FL,0
T001720,C0129,2024-05-18,Delta Airlines,Travel,156.98,NY,0
T001721,C0111,2024-04-22,McDonalds,Dining,13.54,FL,0
T001722,C0064,2024-07-23,Chevron,Gas,78.01,IL,0
T001723,C0067,2024-03-29,Walmart,Shopping,288.5,NY,0
T001724,C0083,2024-05-08,Marriott,Travel,151.77,FL,0
T001725,C0078,2024-06-01,Amazon,Shopping,289.83,IL,0
T001726,C0140,2024-08-11,Airbnb,Travel,122.03,DC,0
T001727,C0178,2024-08-27,LabCorp,Healthcare,112.72,TX,0
T001728,C0106,2024-10-13,Verizon,Utilities,34.49,MD,0
T001729,C0023,2024-05-04,Uber,Travel,485.24,CA,0
T001730,C0159,2024-07-20,Amazon,Shopping,76.08,CA,0
T001731,C0119,2024-02-13,Verizon,Utilities,39.3,DC,0
T001732,C0167,2024-10-31,McDonalds,Dining,20.71,MD,0
T001733,C0124,2024-03-03,CVS Pharmacy,Healthcare,224.74,CA,0
T001734,C0190,2024-09-21,Trader Joes,Groceries,45.95,NY,0
T001735,C0127,2024-12-11,Marriott,Travel,529.75,DC,0
T001736,C0161,2024-09-05,Amazon,Shopping,317.48,FL,0
T001737,C0018,2024-11-05,Trader Joes,Groceries,178.38,CA,0
T001738,C0064,2024-08-30,Netflix,Entertainment,6.36,IL,0
T001739,C0101,2024-06-02,Whole Foods,Groceries,92.82,CA,0
T001740,C0061,2024-12-02,Best Buy,Shopping,314.32,MD,0
T001741,C0163,2024-03-13,Trader Joes,Groceries,167.34,MD,0
T001742,C0044,2024-09-02,Steam,Entertainment,20.95,DC,0
T001743,C0151,2024-12-07,Dominion Energy,Utilities,76.78,IL,0
T001744,C0028,2024-08-05,DC Water,Utilities,55.19,DC,0
T001745,C0031,2024-10-24,Shell,Gas,38.17,NY,0
T001746,C0169,2024-06-30,Verizon,Utilities,193.68,CA,0
T001747,C0186,2024-01-05,Dominion Energy,Utilities,196.9,IL,0
T001748,C0129,2024-12-27,Spotify,Entertainment,33.88,NY,0
T001749,C0045,2024-12-01,Uber,Travel,589.41,MD,0
T001750,C0184,2024-12-03,Uber,Travel,277.2,NY,0
T001751,C0166,2024-08-29,DC Water,Utilities,132.99,NY,0
T001752,C0182,2024-12-23,Target,Shopping,172.18,TX,0
T001753,C0090,2024-01-24,Shell,Gas,21.77,DC,0
T001754,C0060,2024-09-12,Chipotle,Dining,112.77,VA,0
T001755,C0195,2024-02-23,AMC Theaters,Entertainment,54.49,DC,0
T001756,C0099,2024-02-01,Shell,Gas,56.71,FL,0
T001757,C0192,2024-07-10,Local Bistro,Dining,76.72,FL,0
T001758,C0045,2024-12-23,CVS Pharmacy,Healthcare,140.36,MD,0
T001759,C0164,2024-05-09,AMC Theaters,Entertainment,32.01,NY,0
T001760,C0058,2024-08-10,AMC Theaters,Entertainment,49.76,IL,0
T001761,C0050,2024-11-18,Chipotle,Dining,115.58,MD,0
T001762,C0009,2024-07-03,Delta Airlines,Travel,630.79,CA,0
T001763,C0019,2024-12-15,Walgreens,Healthcare,221.69,TX,0
T001764,C0165,2024-04-16,Comcast,Utilities,126.96,FL,0
T001765,C0091,2024-02-04,Walgreens,Healthcare,137.27,NY,0
T001766,C0019,2024-09-21,Starbucks,Dining,42.8,TX,0
T001767,C0060,2024-01-12,Safeway,Groceries,60.32,VA,0
T001768,C0065,2024-02-04,ExxonMobil,Gas,72.35,CA,0
T001769,C0074,2024-09-22,Starbucks,Dining,112.5,VA,0
T001770,C0103,2024-10-25,Whole Foods,Groceries,104.78,VA,0
T001771,C0068,2024-06-22,Whole Foods,Groceries,95.85,FL,0
T001772,C0196,2024-04-14,Trader Joes,Groceries,118.48,TX,0
T001773,C0194,2024-09-09,Trader Joes,Groceries,33.12,NY,0
T001774,C0157,2024-02-06,Safeway,Groceries,190.98,FL,0
T001775,C0157,2024-03-07,Local Bistro,Dining,39.76,FL,0
T001776,C0010,2024-11-28,Comcast,Utilities,89.54,DC,0
T001777,C0059,2024-01-14,Whole Foods,Groceries,159.25,TX,0
T001778,C0137,2024-10-09,Shell,Gas,48.93,MD,0
T001779,C0097,2024-12-25,Airbnb,Travel,370.13,FL,0
T001780,C0113,2024-06-29,McDonalds,Dining,31.3,TX,0
T001781,C0015,2024-02-17,AMC Theaters,Entertainment,37.37,CA,0
T001782,C0192,2024-05-07,Whole Foods,Groceries,166.27,FL,0
T001783,C0033,2024-05-24,Comcast,Utilities,37.43,TX,0
T001784,C0168,2024-03-07,Spotify,Entertainment,38.34,TX,0
T001785,C0032,2024-05-08,Chipotle,Dining,113.22,VA,0
T001786,C0181,2024-08-15,Walgreens,Healthcare,216.81,MD,0
T001787,C0200,2024-09-26,Target,Shopping,448.09,NY,0
T001788,C0139,2024-06-26,Chipotle,Dining,109.05,TX,0
T001789,C0160,2024-02-10,Dominion Energy,Utilities,64.6,CA,0
T001790,C0134,2024-10-10,Spotify,Entertainment,16.59,DC,0
T001791,C0037,2024-12-23,Trader Joes,Groceries,99.25,IL,0
T001792,C0030,2024-01-18,Kroger,Groceries,68.65,FL,0
T001793,C0077,2024-05-22,Chipotle,Dining,104.0,NY,0
T001794,C0005,2024-08-15,Chevron,Gas,22.66,VA,0
T001795,C0048,2024-12-04,Shell,Gas,38.31,MD,0
T001796,C0090,2024-05-14,Safeway,Groceries,165.84,DC,0
T001797,C0194,2024-11-14,Safeway,Groceries,98.13,NY,0
T001798,C0187,2024-10-10,Whole Foods,Groceries,89.86,MD,0
T001799,C0174,2024-08-05,Best Buy,Shopping,292.71,DC,0
T001800,C0133,2024-07-14,Target,Shopping,241.66,VA,0
T001801,C0061,2024-05-23,Delta Airlines,Travel,649.69,MD,0
T001802,C0022,2024-06-21,Spotify,Entertainment,36.41,NY,0
T001803,C0071,2024-12-03,LabCorp,Healthcare,82.65,NY,0
T001804,C0198,2024-06-06,Whole Foods,Groceries,122.32,DC,0
T001805,C0068,2024-08-24,Airbnb,Travel,592.51,FL,1
T001806,C0092,2024-07-28,Comcast,Utilities,39.96,MD,0
T001807,C0071,2024-08-13,CVS Pharmacy,Healthcare,62.14,NY,0
T001808,C0071,2024-03-06,Best Buy,Shopping,125.3,NY,0
T001809,C0159,2024-02-28,Trader Joes,Groceries,137.83,CA,0
T001810,C0130,2024-01-22,Dominion Energy,Utilities,124.08,CA,0
T001811,C0183,2024-01-09,Walmart,Shopping,344.02,NY,0
T001812,C0091,2024-06-28,Trader Joes,Groceries,39.65,NY,0
T001813,C0029,2024-04-14,Starbucks,Dining,45.84,NY,0
T001814,C0175,2024-11-24,Shell,Gas,45.59,CA,0
T001815,C0007,2024-06-20,LabCorp,Healthcare,292.78,VA,0
T001816,C0096,2024-11-14,Dominion Energy,Utilities,35.3,FL,0
T001817,C0075,2024-02-24,Delta Airlines,Travel,506.78,VA,0
T001818,C0131,2024-07-12,Walgreens,Healthcare,250.91,CA,0
T001819,C0186,2024-11-28,Airbnb,Travel,108.83,IL,0
T001820,C0058,2024-09-27,Shell,Gas,67.89,IL,0
T001821,C0169,2024-05-17,Dominion Energy,Utilities,63.15,CA,0
T001822,C0063,2024-07-04,Walgreens,Healthcare,76.96,DC,0
T001823,C0030,2024-07-28,Steam,Entertainment,24.9,FL,0
T001824,C0130,2024-11-30,McDonalds,Dining,63.26,CA,0
T001825,C0108,2024-10-02,AMC Theaters,Entertainment,18.47,FL,0
T001826,C0173,2024-05-26,Uber,Travel,306.18,FL,0
T001827,C0105,2024-10-21,BP,Gas,49.65,DC,0
T001828,C0051,2024-01-08,Airbnb,Travel,175.08,DC,0
T001829,C0196,2024-03-05,Verizon,Utilities,177.81,TX,0
T001830,C0007,2024-03-08,Delta Airlines,Travel,436.17,VA,0
T001831,C0100,2024-03-06,ExxonMobil,Gas,44.14,IL,0
T001832,C0183,2024-06-21,Amazon,Shopping,450.25,NY,0
T001833,C0152,2024-02-07,Chipotle,Dining,91.26,IL,0
T001834,C0115,2024-08-11,Chevron,Gas,37.36,CA,0
T001835,C0035,2024-03-18,Delta Airlines,Travel,721.7,TX,0
T001836,C0095,2024-06-13,DC Water,Utilities,104.56,IL,0
T001837,C0151,2024-04-28,Amazon,Shopping,159.21,IL,0
T001838,C0145,2024-06-14,ExxonMobil,Gas,43.04,DC,0
T001839,C0037,2024-08-08,Trader Joes,Groceries,113.44,IL,0
T001840,C0158,2024-06-26,CVS Pharmacy,Healthcare,92.59,TX,0
T001841,C0071,2024-04-24,DC Water,Utilities,180.51,NY,0
T001842,C0067,2024-12-07,Starbucks,Dining,40.65,NY,0
T001843,C0142,2024-11-02,Delta Airlines,Travel,726.91,VA,0
T001844,C0139,2024-09-07,Netflix,Entertainment,1007.85,TX,1
T001845,C0147,2024-09-23,Chevron,Gas,27.57,DC,0
T001846,C0029,2024-08-09,Local Bistro,Dining,64.26,NY,0
T001847,C0036,2024-06-30,Amazon,Shopping,404.77,IL,0
T001848,C0057,2024-03-21,McDonalds,Dining,65.78,VA,0
T001849,C0162,2024-01-20,McDonalds,Dining,57.67,TX,0
T001850,C0134,2024-10-12,Walgreens,Healthcare,201.73,DC,0
T001851,C0010,2024-03-11,Trader Joes,Groceries,125.54,DC,0
T001852,C0057,2024-08-28,Spotify,Entertainment,13.33,VA,0
T001853,C0188,2024-03-08,Dominion Energy,Utilities,63.76,NY,0
T001854,C0133,2024-08-10,Netflix,Entertainment,8.7,VA,0
T001855,C0054,2024-08-02,Delta Airlines,Travel,565.99,CA,0
T001856,C0162,2024-09-04,Spotify,Entertainment,34.18,TX,0
T001857,C0077,2024-12-08,Spotify,Entertainment,31.68,NY,0
T001858,C0101,2024-05-31,Urgent Care,Healthcare,37.99,CA,0
T001859,C0194,2024-08-16,Best Buy,Shopping,172.82,NY,0
T001860,C0030,2024-06-12,Airbnb,Travel,545.46,FL,0
T001861,C0102,2024-09-07,Airbnb,Travel,500.79,VA,0
T001862,C0008,2024-09-16,Walmart,Shopping,119.33,FL,0
T001863,C0105,2024-05-13,Safeway,Groceries,141.5,DC,0
T001864,C0114,2024-05-13,Chevron,Gas,74.74,FL,0
T001865,C0187,2024-11-21,Spotify,Entertainment,50.02,MD,0
T001866,C0105,2024-10-01,AMC Theaters,Entertainment,16.34,DC,0
T001867,C0158,2024-11-05,Walgreens,Healthcare,166.53,TX,0
T001868,C0006,2024-12-26,Shell,Gas,40.0,NY,0
T001869,C0197,2024-09-22,Chipotle,Dining,33.15,FL,0
T001870,C0041,2024-05-28,BP,Gas,68.08,TX,0
T001871,C0085,2024-10-10,BP,Gas,64.0,VA,0
T001872,C0010,2024-09-13,Whole Foods,Groceries,91.63,DC,0
T001873,C0041,2024-01-13,Walmart,Shopping,126.55,TX,0
T001874,C0064,2024-03-04,Safeway,Groceries,166.34,IL,0
T001875,C0103,2024-02-13,Uber,Travel,107.4,VA,0
T001876,C0181,2024-01-08,Shell,Gas,64.56,MD,0
T001877,C0039,2024-04-09,Local Bistro,Dining,101.46,CA,0
T001878,C0083,2024-06-03,Shell,Gas,36.44,FL,0
T001879,C0068,2024-05-29,DC Water,Utilities,103.02,FL,0
T001880,C0105,2024-05-25,Best Buy,Shopping,455.22,DC,0
T001881,C0063,2024-09-11,Shell,Gas,63.65,DC,0
T001882,C0196,2024-04-24,Local Bistro,Dining,2428.01,TX,1
T001883,C0115,2024-10-15,Urgent Care,Healthcare,41.6,CA,0
T001884,C0037,2024-10-14,Chipotle,Dining,28.62,IL,0
T001885,C0126,2024-03-13,Netflix,Entertainment,27.18,MD,0
T001886,C0134,2024-09-09,Netflix,Entertainment,18.86,DC,0
T001887,C0087,2024-06-13,Delta Airlines,Travel,566.75,TX,0
T001888,C0002,2024-10-14,Target,Shopping,400.43,CA,0
T001889,C0081,2024-08-24,Spotify,Entertainment,43.99,IL,0
T001890,C0190,2024-08-05,Chipotle,Dining,86.92,NY,0
T001891,C0194,2024-09-23,Trader Joes,Groceries,154.67,NY,0
T001892,C0113,2024-08-05,Chipotle,Dining,64.47,TX,0
T001893,C0135,2024-10-07,Comcast,Utilities,793.96,DC,1
T001894,C0076,2024-11-10,Walmart,Shopping,446.43,VA,0
T001895,C0043,2024-09-24,Uber,Travel,563.77,VA,0
T001896,C0183,2024-08-29,LabCorp,Healthcare,144.24,NY,0
T001897,C0192,2024-09-25,Marriott,Travel,586.31,FL,0
T001898,C0082,2024-03-17,BP,Gas,48.23,MD,0
T001899,C0002,2024-04-12,Target,Shopping,351.61,CA,0
T001900,C0085,2024-11-15,Chipotle,Dining,61.56,VA,0
T001901,C0090,2024-11-17,Spotify,Entertainment,5.78,DC,0
T001902,C0073,2024-07-07,ExxonMobil,Gas,57.47,NY,0
T001903,C0066,2024-10-30,Netflix,Entertainment,13.38,FL,0
T001904,C0072,2024-10-15,Uber,Travel,126.74,VA,0
T001905,C0151,2024-10-21,ExxonMobil,Gas,66.32,IL,0
T001906,C0071,2024-03-27,Comcast,Utilities,30.45,NY,0
T001907,C0056,2024-03-14,Starbucks,Dining,28.13,DC,0
T001908,C0083,2024-03-11,Chipotle,Dining,66.29,FL,0
T001909,C0171,2024-06-03,Dominion Energy,Utilities,115.06,CA,0
T001910,C0144,2024-07-16,Chevron,Gas,62.37,TX,0
T001911,C0134,2024-11-05,CVS Pharmacy,Healthcare,254.24,DC,0
T001912,C0163,2024-08-11,Target,Shopping,286.84,MD,0
T001913,C0065,2024-11-29,Local Bistro,Dining,1414.22,CA,1
T001914,C0120,2024-04-19,Urgent Care,Healthcare,188.92,NY,0
T001915,C0049,2024-04-01,ExxonMobil,Gas,75.99,CA,0
T001916,C0051,2024-09-26,Dominion Energy,Utilities,63.13,DC,0
T001917,C0085,2024-05-09,McDonalds,Dining,1182.57,VA,1
T001918,C0166,2024-07-22,Best Buy,Shopping,36.3,NY,0
T001919,C0065,2024-10-19,Amazon,Shopping,414.31,CA,0
T001920,C0121,2024-03-29,DC Water,Utilities,110.49,DC,0
T001921,C0193,2024-07-08,Chipotle,Dining,13.17,IL,0
T001922,C0040,2024-02-12,Marriott,Travel,364.68,FL,0
T001923,C0015,2024-06-09,Verizon,Utilities,46.57,CA,0
T001924,C0050,2024-12-10,Safeway,Groceries,172.68,MD,0
T001925,C0182,2024-09-21,Uber,Travel,60.63,TX,0
T001926,C0107,2024-04-08,Whole Foods,Groceries,168.51,MD,0
T001927,C0187,2024-03-29,Amazon,Shopping,230.05,MD,0
T001928,C0051,2024-11-21,BP,Gas,64.81,DC,0
T001929,C0001,2024-10-14,Walmart,Shopping,185.08,MD,0
